symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
PKO.WA,PKOBP,Poland,1558975,42.31,PLN,Financial Services,Banks—Regional,-0.31145,-0.13859999,2876846531,-0.00503,-0.04538,-0.388345996,1554927114,1.243993101,0.155,1437908916,-484275188.9,3377067019,2.701705091,11382909724,32.471,13601754946,20166729396,,1.34,,,8.7475195,1.3030088,12.97,1.015813,11.364907,4.683298402,10.49705811,9.507777805,0.030701756,
ING.WA,INGBSK,Poland,7590,235,PLN,Financial Services,Banks—Regional,0.27249,0.3824,-547773608.8,0.00795,0.08343001,2.878132478,1374101926,10.56198236,0.161,1297152781,374432415.9,844202496.1,6.488978692,3156018544,134.975,7862977795,8829722478,20.999018,0.443,,,5.7222667,1.7410631,6.426,1.036624,61.33809274,25.58968649,56.03084063,49.12928418,0.016309014,
SPL.WA,SANPL,Poland,50633,294.2,PLN,Financial Services,Banks—Regional,0.14928001,0.3798,1322314713,0.00527,0.0425,2.564369487,1753853886,17.18238145,-0.012,1727141813,261808464.1,3335215933,32.63752336,6651580903,267.977,7731944379,10821656676,29.505568,-0.112,,,4.4085455,1.0978554,6.17,1.274455,79.31516898,30.86193346,72.61127293,63.60165868,0.06709765,
PEO.WA,PEKAO,Poland,495751,103.35,PLN,Financial Services,Banks—Regional,0.20653,0.33823,1343028519,0.00588,0.056020003,1.137005065,1750916818,6.670806916,0.244,1630969084,361622392.7,2902790438,11.05963104,4554830822,96.363,6976410538,8654954196,23.377064,0.684,,,3.984433,1.072507,4.943,0.95379,28.598725,10.49305737,26.71085938,23.06528321,0.009469697,
BNP.WA,BNPPPL,Poland,13114,79,PLN,Financial Services,Banks—Regional,0.18145001,0.34914002,112736585.5,0.00668,0.06688,1.3604969,1108365899,7.518481355,0.083,1086431872,201116933,1510506471,10.24641909,3217852757,82.11,2997208532,4126234248,14.933838,0.425,,,2.7041688,0.962124,3.723,1.14279,21.03755131,8.204130644,18.88293211,17.61971819,,
MIL.WA,MILLENNIUM,Poland,1354820,6.58,PLN,Financial Services,Banks—Regional,-0.16549,0.39148,-1406589946,-0.00542,-0.063779995,-0.065067243,871153407.8,0.718054318,0.218,813771061.9,-144165094.6,795710646.1,0.655816086,690412560.2,7.161,2051851580,1518624131,,,,,2.3553276,0.9188661,1.743,1.277188,1.77327526,0.53494018,1.55099077,1.233752494,,
BHW.WA,HANDLOWY,Poland,37361,46.4,PLN,Financial Services,Banks—Regional,0.22606,0.42855,3945540475,0.00884,0.06967,1.064736704,596509984,4.565251506,-0.114,483217122.5,134847621.8,5317740714,40.69917474,783792573.9,58.244,1559202553,-2973070188,11.20773,-0.186,,,2.613875,0.7966486,-4.984,0.705697,12.82056152,7.021089861,11.94899815,11.37943834,0.08060344,
ALR.WA,ALIOR,Poland,350407,44.71,PLN,Financial Services,Banks—Diversified,-0.14193,0.058330003,-1135313584,-0.00352,-0.04118,-0.542141298,498816541.9,3.820707362,-0.01,500423422,-70794707.63,577595223.5,4.424058161,1060709214,50.141,1501193706,1695216147,,0.499,6.5174923,,3.0095108,0.8916854,3.398,1.431154,12.20332285,2.8598725,11.02085353,8.399823077,,
BOS.WA,BOS,Poland,39246,10.8,PLN,Financial Services,Banks—Regional,0.10877,0.18243,-151164070.9,0.00282,0.024600001,0.149680377,129804518.5,1.391358833,0.056,131003506.7,14119334.56,800236799.7,8.613051262,413967062.9,20.613,258064146.2,-188898504.3,18.556702,-0.706,,,1.9880984,0.5239412,-1.455,1.109195,3.009038512,1.183040782,2.27806796,2.121452135,,
GNB.WA,GETINOBLE,Poland,11009769,0.49,PLN,Financial Services,Banks—Regional,-2.30325,-2.31443,18640093.44,-0.01074,-0.25215998,-0.132706314,60038805.34,0.05735176,-0.236,69490786.83,-138284357.3,747051697.3,0.715225308,448424156.5,1.826,131633734.1,-245327846,,,,,2.1924775,0.26834613,-4.086,0.878535,0.16099642,0.039966204,0.083975894,0.056682724,,
GTN.WA,GETIN,Poland,512984,1.422,PLN,Financial Services,Banks—Regional,-0.45317,0.28280002,302284918.6,0.00444,0.07046,-0.193658632,75338604.74,0.392203738,-0.009,75520951.45,14991955.72,159537415.5,0.840730504,59830487.29,4.146,69400439.55,-32995517.67,,,7.9,,0.9211803,0.34298122,-0.438,1.318034,0.442868745,0.167168806,0.358827122,0.275293461,,
DBK.DE,DEUTSCHE BANK AG,Germany,8280891,11.058,EUR,Financial Services,Banks—Regional,0.061729997,0.16031,12816792337,0.00114,0.025150001,0.740962,27747790377,13.200668,0.226,26194008000,1301689925,7.08E+11,343.017108,5.66E+11,30.105,27292753215,-1.12E+11,17.580286,22.302,7.323179,,0.983601,0.3673144,-4.049,1.416252,14.79568,7.955034,12.64334324,12.83556221,0.009918845,
CBK.DE,COMMERZBANK AG,Germany,5449399,5.467,EUR,Financial Services,Banks—Regional,-0.43011,0.05572,28580636754,-0.0057,-0.10222,-2.372492,8646520302,6.904258,-0.017,7728858000,-3860305925,2.24E+11,178.501162,97790492754,23.322,8065355943,-1.17E+11,,,5.467,,0.93278635,0.23441385,-13.491,1.955106,8.095216,4.61776,6.330735742,6.654309253,0.037009623,
ARL.DE,AAREAL BANK AG,Germany,278632,22.72,EUR,Financial Services,Banks—Regional,-0.13158,-0.07895,1827758533,-0.00126,-0.0187,-1.439516,537168000,8.639452,0.307,486514000,-89528000,10004754226,168.829782,37551105020,50.001,1602027678,28979717370,,2.333,7.834482,,2.9823587,0.4543909,53.949,1.81205,30.20392,17.06922,25.48733758,25.76155124,0.017621145,7.42
UBK.DE,UMWELTBANK AG O.N.,Germany,6945,20.9,EUR,Financial Services,Banks—Regional,0.27974,0.45139998,606265936.6,0.00409,0.11802,0.703266,77892121.23,2.512674,,77892118.88,21789979.61,,,,5.254,763366542.2,644661762.8,35.008373,,,,9.800305,3.9779215,8.276,0.578772,25.6804,13.2525,22.82538624,21.11810495,0.01594203,
PCZ.DE,PROCREDIT HLDG AG NA EO 5,Germany,22919,7.94,EUR,Financial Services,Banks—Regional,0.1901,0.25194,-482697815,0.00615,0.054580003,0.872898,268287144,4.590666,0.024,266632054,51001510,1669198934,28.845686,1892235461,13.897,550896506.2,773825448.2,10.71525,0.138,8.10204,,2.0533838,0.57134634,2.884,0.882109,10.9554,5.89,8.948873726,9.776582468,0.023017904,
2886.TW,MEGA FINANCIAL HOLDING CO,Taiwan,16596582,32.15,TWD,Financial Services,Banks—Regional,0.43756,0.50536,-19107133784,0.00652,0.08307999,0.06948,2159258960,0.15876,-0.196,2110128624,944803160.1,12021263106,0.883944,20005742445,23.41,15740410135,23724915425,16.658031,-0.328,13.978262,,7.2897277,1.3733448,10.988,0.29161,1.197,0.972,1.15965,1.159779024,0.048840806,5.7
2884.TW,E SUN FINANCIAL HOLDINGS,Taiwan,24252709,26.25,TWD,Financial Services,Banks—Regional,0.34838,0.39946,-9084943466,0.00653,0.10167,0.04986,1920353550,0.143928,-0.01,1908815832,669016866.8,25433859686,1.90728,9695201329,14.442,12601669976,-3131936539,18.953068,-0.021,15,,6.5621614,1.8176153,-1.631,0.405563,0.9576,0.80066952,0.928358388,0.895591656,0.021821631,2.56
2885.TW,YUANTA FINANCIAL HOLDING CO. LT,Taiwan,30202670,24.75,TWD,Financial Services,Banks—Regional,0.34564,0.46979,-7662824718,0.01288,0.1351,0.096984,3405818069,0.28062,0.394,2698498872,1177194701,16889322406,1.391508,18225915494,21.151,10814424220,12888641765,9.187082,0.471,14.820359,,3.1752794,1.1701574,3.784,0.672947,1.0008,0.6174,0.890949996,0.88577622,0.047904193,3.56
5880.TW,TAIWAN COOPERATIVE FINANCIAL HL,Taiwan,11969813,22,TWD,Financial Services,Banks—Regional,0.38272998,0.46273,-11200308314,0.00467,0.08108,0.049068,1747414942,0.128484,0.232,1595587140,668792660,8144892002,0.59886,11694823834,17.765,10771913245,14564128850,16.140865,0.367,,,6.164485,1.2383901,8.335,0.388963,0.7992,0.6705882,0.773952912,0.750951432,0.03752252,3.62
2892.TW,FIRST FINANCIAL HOLDING CO LTD,Taiwan,13548353,22.5,TWD,Financial Services,Banks—Regional,0.31851,0.37278,-8451058434,0.00549,0.085880004,0.052632,2142573576,0.165276,0.152,1982798496,682428948.5,8664468554,0.66834,14933246607,17.678,10501002363,16769747386,15.389876,0.01,14.33121,,4.9011164,1.2727685,7.827,0.44908,0.825148512,0.70930692,0.817468308,0.798896736,0.039164834,4.85
2880.TW,HUA NAN FINANCIAL HOLDINGS CO,Taiwan,13426355,20.5,TWD,Financial Services,Banks—Regional,0.34893,0.39813998,-11737017483,0.00535,0.08635,0.044928,1698855911,0.128772,0.344,1364498784,592783441.9,6831248966,0.517752,12044565873,15.133,9486842462,14950668829,16.426281,0.797,16.015625,,5.584254,1.3546554,8.8,0.384925,0.7488,0.60151986,0.70862598,0.665745264,0.012554744,3.1
2887.TW,TAISHIN FINANCIAL HLDGS CO LTD,Taiwan,35723288,18.2,TWD,Financial Services,Banks—Regional,0.50788,0.32854,-4319124849,0.00892,0.10776,0.0585,1438425317,0.126072,-0.417,1522228536,667362631.7,6515645350,0.571068,11415511499,16.668,7475438813,12664733958,11.200001,0.852,13.684211,,5.19696,1.0919127,8.805,0.474203,0.678383712,0.427002948,0.6195168,0.530957916,0.028858697,3.73
5876.TW,THE SHANGHAI COMM & SAVINGS BAN,Taiwan,3616113,45.35,TWD,Financial Services,Banks—Regional,0.38267,0.59715,-126038624.3,0.0087,0.08936,0.11268,1316574314,0.294516,0.022,1301755968,503807127.6,3236911055,0.724104,6521249268,36.234,7298097021,12431115289,14.488817,0.129,13.031609,,5.543247,1.2515868,9.442,0.392552,1.6722,1.3176,1.55255004,1.556005608,0.036956523,4.52
2801.TW,CHANG HWA COMMERCIAL BANK LTD,Taiwan,8281683,16.4,TWD,Financial Services,Banks—Regional,0.28585,0.32731998,-5407255167,0.00301,0.04196,0.023868,876863987.7,0.083592,0.071,881312148,250653560.8,8556186305,0.81576,6105748341,16.191,6192468984,3742014210,24.736048,0.267,,,7.062063,1.0129083,4.267,0.310004,0.65227716,0.568514844,0.596903976,0.60280272,0.021317365,2.39
2887F.TW,TAISHIN FINANCIAL HLDGS CO LTD,Taiwan,,50.6,TWD,Financial Services,Banks—Regional,0.50788,0.32854,-4319124849,0.00892,0.10776,0.0585,1438425317,0.126072,-0.417,1522228536,667362631.7,6515645350,0.571068,11415511499,16.668,5704212677,25972637958,31.13846,0.852,,,3.9655952,3.035757,18.056,0.474203,1.8216,1.818,,,0.010514852,
2890.TW,SINOPAC FINANCIAL HLDGS CO LTD,Taiwan,27265314,13.95,TWD,Financial Services,Banks—Regional,0.36878,0.41649,-6802526896,0.00712,0.09781,0.048456,1482016702,0.131472,0.15,1315421856,546542420,10239441371,0.90846,8940507955,14.562,5660346286,4361390457,10.364041,0.268,14.8404255,,3.8193538,0.95797276,2.943,0.350829,0.522,0.378,0.5013,0.48275244,0.049645387,
2887E.TW,TAISHIN FINANCIAL HLDGS CO LTD,Taiwan,123469,51.9,TWD,Financial Services,Banks—Regional,0.36701,0.41356,-4696196088,0.00756,0.088920005,0.049932,1609560097,0.152352,0.261,1522228536,527454498.8,3329246527,0.305064,11943138558,16.63,5448722153,29097475965,37.41889,0.748,,,3.3852243,3.120866,18.078,0.458443,1.9584,1.836,1.86969996,1.900372068,0.010732177,
2834.TW,TAIWAN BUSINESS BANK,Taiwan,31686275,9.55,TWD,Financial Services,Banks—Regional,0.25689,0.29138002,-4592434545,0.00263,0.046350002,0.022608,635266547.7,0.084816,-0.037,641387376,163190956,1755731902,0.234468,5279518163,13.175,2574573797,6084882137,15.207006,-0.133,,,4.052746,0.7248577,9.578,0.496744,0.35860734,0.316827828,0.336884652,0.3368106,0.019690722,
2812.TW,TAICHUNG COMMERCIAL BANK,Taiwan,6712450,11.5,TWD,Financial Services,Banks—Regional,0.3717,0.4317,-1532996518,0.00596,0.07712,0.03852,414150819.8,0.10422,0.147,400489560,153939133.4,2063315534,0.49698,1384234058,14.149,1718799630,1047192920,10.7476635,0.285,,,4.150178,0.8127783,2.529,0.318961,0.4266,0.360657432,0.414115992,0.402560064,0.020869564,3.88
2809.TW,KING'S TOWN BANK,Taiwan,1778493,42.3,TWD,Financial Services,Banks—Regional,0.6978,0.79422,-811399422,0.02298,0.16636999,0.225972,362230124.5,0.323856,1.31,293841216,252762992.6,1624232559,1.448604,1604872176,42.893,1707408949,1635581067,6.738888,1.713,10.192771,,4.713603,0.9861748,4.515,0.671971,1.6056,1.2996,1.52614998,1.4687748,0.041860465,3.98
2838.TW,UNION BANK OF TAIWAN,Taiwan,1651420,11.85,TWD,Financial Services,Banks—Regional,0.27091998,0.3042,-2843601076,0.00536,0.07038,0.041292,535521706,0.173088,0.255,502501896,127801764.9,5754000900,1.86012,3603776864,19.021,1319631667,-786375032.8,10.3313,1.596,,,2.4641984,0.6229957,-1.468,0.27121,0.4284,0.33118236,0.412700292,0.395257176,0.007881356,
2845.TW,FAR EASTERN INTERNATIONAL BANK,Taiwan,4245578,10.5,TWD,Financial Services,Banks—Regional,0.28298,0.32817,-1031475364,0.00433,0.060650002,0.0306,373809918,0.108396,0.305,351099612,105780639.7,2157498630,0.625716,1937009443,14.34,1303381869,1101513867,12.352941,1.106,,,3.4867504,0.73221755,2.947,0.364651,0.395643204,0.355019112,0.3831327,0.378925164,0.030258028,4.09
2849.TW,EN TIE COMMERCIAL BANK,Taiwan,291480,16.25,TWD,Financial Services,Banks—Regional,0.39126,0.45509997,-317924352,0.00644,0.05854,0.037332,186829516.8,0.095436,-0.122,193632588,73098252.29,848070180.9,0.433152,435453456.4,17.848,1145377382,679897129,15.670203,-0.2,,,6.130602,0.9104662,3.639,0.362068,0.6174,0.4896,0.572099976,0.554626584,0.04492308,4.96
2838A.TW,UNION BANK OF TAIWAN,Taiwan,128959,51.6,TWD,Financial Services,Banks—Regional,0.27091998,0.3042,-2843601076,0.00536,0.07038,0.041292,535521706,0.173088,0.255,502501896,127801764.9,5754000900,1.86012,3603776864,19.021,1070122476,3835118223,44.986923,1.596,,,1.9982803,2.712791,7.161,0.27121,1.926,1.836,1.862300016,1.898559432,0.001802326,
2897.TW,O-BANK CO LTD,Taiwan,4163439,7.8,TWD,Financial Services,Banks—Regional,0.18306999,0.45844,659826081.8,0.00493,0.05263,0.01728,292171714.6,0.114552,0.402,268646688,49044529.15,6334016717,2.322468,8282060882,12.133,765817380.9,3434347266,16.25,2.931,,,2.621121,0.6428748,11.755,0.323133,0.31248,0.2286,0.265510008,0.257437764,0.048139255,
2897A.TW,O-BANK CO LTD,Taiwan,147656,9.94,TWD,Financial Services,Banks—Regional,0.18306999,0.45844,659826081.8,0.00493,0.05263,0.01728,292171714.6,0.114552,0.402,268646688,49044529.15,6334016717,2.322468,8282060882,12.133,692438261.8,3731837977,20.708332,2.931,,,2.3699703,0.8192532,12.773,0.323133,0.3708,0.35604,0.358260012,0.363763656,0.040261045,
2836.TW,BANK OF KAOHSIUNG LTD,Taiwan,685908,11.05,TWD,Financial Services,Banks—Regional,0.23014,0.26374,-264895303.7,0.00289,0.047930002,0.02448,121422062.6,0.107496,-0.001,120080484,27944460.29,453313953.8,0.401328,824492040.2,14.875,449339019.3,845081911.3,16.25,0.06,,,3.7006373,0.74285716,6.96,0.263483,0.431559972,0.32392692,0.397671624,0.382984632,0.026905831,
5863.TWO,BOFT,Taiwan,69381,10.3,TWD,Financial Services,Banks—Regional,0.18229,0.21405001,-59109156.86,0.00234,0.038110003,0.024732,41957277.7,0.13374,0.013,40783212,7648560,302083964.9,0.954684,474521739.3,17.827,116403019.8,291476478,14.9927225,-0.04,,,2.7743225,0.5777753,6.947,0.131449,0.3834,0.34956,0.366450012,0.365246424,0.04660194,3.38
2836A.TW,BANK OF KAOHSIUNG LTD,Taiwan,13577,23.3,TWD,Financial Services,Banks—Regional,0.23014,0.26374,-264895303.7,0.00289,0.047930002,0.02448,121422062.6,0.107496,-0.001,120080484,27944460.29,453313953.8,0.401328,824492040.2,14.875,,1320851276,34.264706,0.06,,,,1.5663865,10.878,0.263483,0.8856,0.792,0.831949992,0.828629388,0.012875537,
601398.SS,INDUSTRIAL & COMMERCIAL BK OF C,China,197376759,4.7,CNY,Financial Services,Banks—Diversified,0.52322,0.65774,-2.44E+11,0.0096,0.11047,0.133222871,93897182015,0.262572984,0.031,93190327705,47759315435,6.76E+11,1.897496449,2.05E+11,8.355,2.47E+11,-2.18E+11,5.465116,0.015,5.2808986,,2.6337612,0.56253743,-2.326,0.564534,0.873694177,0.698645521,0.720246928,0.785546955,0.05683761,4.59
600036.SS,CHINA MERCHANTS BANK CO LTD,China,63375165,51.25,CNY,Financial Services,Banks—Regional,0.43460998,0.54613996,70082978085,0.01245,0.14501001,0.613444848,36200060919,1.436173531,0.145,34949471096,15477244500,1.65E+11,6.536130924,1.71E+11,28.59,2.01E+11,1.93E+11,12.941919,0.152,14.002732,,5.546893,1.7925848,5.34,0.838139,9.127315765,5.54578928,7.83454612,8.101148631,0.024714004,2.87
601939.SS,CHINA CONSTRUCTION BANK,China,95604340,6.07,CNY,Financial Services,Banks—Diversified,0.48104998,0.59087,1.15E+11,0.00976,0.11474,0.166063858,88011980735,0.352266056,0.042,86586036242,41467323019,7.81E+11,3.122372311,3.43E+11,9.539,1.81E+11,-1.92E+11,5.6623135,0.028,5.3716817,,2.0595126,0.6363351,-2.187,0.662177,1.181965704,0.873694177,0.92046851,1.028214521,0.053884298,4.43
601288.SS,AGRICULTURAL BANK OF CHINA,China,182504657,2.98,CNY,Financial Services,Banks—Diversified,0.43797,0.53086,-2.07E+11,0.00797,0.10142,0.091551996,76964866760,0.218423544,0.015,76623753879,32232034537,6.52E+11,1.86326127,3.90E+11,6.241,1.58E+11,-88630391993,5.042301,0.026,4.65625,,2.0512087,0.47748756,-1.152,0.642536,0.534440587,0.449239914,0.458405461,0.489245781,0.062289562,5.03
601988.SS,BANK OF CHINA LTD,China,118094970,3.07,CNY,Financial Services,Banks—Diversified,0.42209,0.54619,-1.36E+11,0.00827,0.09709,0.096044395,71301034254,0.244138657,0.082,69827373626,28231939885,4.41E+11,1.468704697,7.85E+11,6.867,1.31E+11,5.06E+11,4.951613,0.027,4.796875,,1.8325434,0.44706565,7.094,0.602693,0.529793278,0.458534533,0.470238874,0.490599883,0.06459016,5.02
601658.SS,POSTAL SAVINGS BANK OF CHINA CO,China,149952005,5.15,CNY,Financial Services,Banks—Regional,0.27168,0.63238996,-1.35E+11,0.00576,0.09349,0.111535427,37236567791,0.427242649,0.07,36580366893,9716284604,3.71E+11,4.019767766,34093745415,7.597,71453093941,-2.61E+11,7.1527777,0.055,,,1.9188958,0.6778992,-7.001,0.564227,1.000720635,0.692449108,0.800154842,0.825498681,0.039770555,
601166.SS,INDUSTRIAL BANK CO LTD,China,111261447,18.68,CNY,Financial Services,Banks—Regional,0.52407,0.60159,-62947187903,0.00917,0.11562,0.498656304,20541572957,0.989257272,0.154,19724110778,10370470954,2.35E+11,11.33478775,2.56E+11,28.132,60114814801,90115303878,5.8030443,0.137,5.968051,,2.9264953,0.66401255,4.387,0.797082,4.348332544,2.46307401,2.885247683,3.2720417,0.04311828,3.82
000001.SZ,PING AN BANK,China,98229126,18.53,CNY,Financial Services,Banks—Regional,0.35229,0.45299,-7082499368,0.00701,0.08417,0.221676661,13416937508,0.667663458,0.12,13001777655,4464205440,1.25E+11,6.463942717,1.33E+11,18.173,55704408736,80183795121,12.948987,0.185,11.95484,,4.151798,1.0196445,5.976,0.923968,3.920780075,2.286476251,2.939121928,3.323030585,0.009433962,
601328.SS,BANK OF COMMUNICATIONS CO LTD,China,85723706,4.5,CNY,Financial Services,Banks—Diversified,0.43927,0.48584998,-5187481652,0.00774,0.09765001,0.161261638,29548368357,0.397964599,0.174,28410861606,12447508776,1.38E+11,1.856600126,3.74E+11,11.375,49029508240,2.97E+11,4.3227663,0.333,4.3689322,,1.6592966,0.3956044,10.05,0.527366,0.771453369,0.658368839,0.684058159,0.727038568,0.07028825,5.27
600000.SS,SHANGHAI PUDONG DEVELOPMENT BAN,China,39728952,9.11,CNY,Financial Services,Banks—Regional,0.50412,0.57054,-14824607630,0.007850001,0.0968,0.274036347,18333015891,0.632808637,0.07,17987721056,8652980360,2.12E+11,7.221609068,2.96E+11,21.319,41422648252,1.31E+11,5.1498017,0.077,4.6243653,,2.2594564,0.42731833,7.166,0.52186,1.741191942,1.381800011,1.423625796,1.550403003,0.05263158,2.81
002142.SZ,BANK OF NINGBO CO.,China,32658384,35.09,CNY,Financial Services,Banks—Regional,0.46091,0.50886,1407515143,0.010030001,0.13781,0.389754353,5304593969,0.888565567,0.226,5025910262,2328301976,73048578539,12.1584459,69904674954,18.046,32666784839,35546464666,13.946741,0.183,13.548263,,6.1582065,1.9444753,6.701,0.74687,6.905901846,4.803768871,5.310928202,5.948545255,0.014880953,1.86
601998.SS,CHINA CITIC BANK CORPORATION LT,China,20662921,4.64,CNY,Financial Services,Banks—Regional,0.43826,0.52077997,45179437759,0.00686,0.09008,0.136475988,17732584184,0.361095944,0.073,17206198517,7305260896,1.72E+11,3.506085161,1.95E+11,11.446,31484170008,60236996557,5.266742,0.082,,,1.7754982,0.40538177,3.397,0.66386,0.872145074,0.695547315,0.718439651,0.78707437,0.05427351,3.98
601818.SS,CHINA EVERBRIGHT BANK CO LTD,China,92299442,3.4,CNY,Financial Services,Banks—Regional,0.44019002,0.5357,-28118390039,0.00714,0.08947,0.094185472,13551709264,0.248785966,0.084,13256295303,5621540335,1.23E+11,2.285082058,1.57E+11,7.366,26459845036,71346937437,5.5921054,0.063,5.151515,,1.9525098,0.46158025,5.265,0.585322,0.729627584,0.505007627,0.526049606,0.579267078,0.061403506,4.32
600016.SS,CHINA MINSHENG BANKING CORP,China,76563297,3.97,CNY,Financial Services,Banks—Regional,0.36437,0.38215,-23810645584,0.00469,0.05954,0.10317027,13777103385,0.315397402,-0.099,14246017306,4503088058,1.13E+11,2.574299616,2.35E+11,11.77,25251834471,1.56E+11,5.960961,-0.114,3.201613,,1.8328842,0.3372982,11.33,0.328912,0.853555836,0.610346641,0.624245505,0.70613102,0.053517587,4.28
601229.SS,BANK OF SHANGHAI CO LTD,China,20652012,7.35,CNY,Financial Services,Banks—Regional,0.6393,0.68471,-5819441023,0.00878,0.112270005,0.217029351,5137403375,0.361095944,0.099,5016935533,3123234970,77650622652,5.465855557,76256060292,12.287,16175389886,18387858088,5.2462525,0.06,3.712121,,3.1485536,0.5981932,3.579,0.330084,1.370956288,1.098314134,1.131533768,1.241839006,0.05442177,
